2018,GIA,GIA Publications,GIACD-1041,785147004127,David Haas,"Haas: I Will Bring You Home - Songs of Prayer, Stories of Faith",David Haas,1,CD,13.25,20.99,"Tim Shriver, Chairman of Special Olympics International, Washington, DC writes: 'I Will Bring You Home' is a selection of 17 songs from David Haas's book of the same name. David has been putting music on the lips of the people of God for over four decades, and this companion recording highlights some of his most beloved songs and hymns from throughout his prestigious career as a liturgical composer. It also includes two newly composed songs that David wrote specifically for this collection, “I Will Walk with You,” and “What Can I Leave Behind.” “We are called,” as David wrote, “to love tenderly.” But sometimes, we need to sing it to feel it and feel it to live it. No one helps us along that path of love better than David Haas. His work invites us to sing, feel, and live a life of love. No follower of the gospel could hope for more, and these stories help begin to tell us why.",https://www.giamusic.com/store/resource/i-will-bring-you-home-recording-cd1041,https://b2b.naxosusa.com/Release.aspx?id=GIACD-1041,Christian & Gospel,Christian & Gospel,,United States,"2018 GIA Publications, Inc.","2018 GIA Publications, Inc.",,,,,,,,,,,,,,,,,,,,
2018,GIA,GIA Publications,GIACD-1038,785147003823,Ian Callanan; Traditional; Jan Struther; Adam Tice,"Callanan: As Nighttime Falls - Hymns, Psalms & Prayers to End the Day",Ian Callanan; Katherine True; Breda King; Dylan Rooney; Sean Kenny; Kim Lynch; Joanna Fagan; Sinead Fleming; Laura Kearney; Joey McAleer,2,CD,20.27,31.99,"While an increasing number of parishes are celebrating Morning and Evening Prayer, these are but two elements of the Liturgy of the Hours, the church's official hours of prayer. Though the practice of marking the day through prayer precedes Christianity, the fifth-century Rule of St. Benedict provides a structure for the prayers. Compline is perhaps the easiest prayer to add to your daily prayer life as it takes place right before bedtime. As Nighttime Falls is an attempt to bring the richness of Compline Prayer to a wider audience. GIA Publications is happy to offer this resource of hymns, psalms, and prayers for Night Prayer. This release contains seven separate settings of Compline, one for each day of the week. Each prayer lasts about 15–20 minutes and includes an introduction, an examination of conscience, a hymn, psalmody, a scripture reading, a responsory, the Canticle of Simeon, a concluding prayer, and a blessing. Finally, each day concludes with the beautiful antiphon to the Blessed Virgin Mary, “Salve Regina.” As Nighttime Falls can be prayed by an individual in solitude at the end of the day (after which, they go quietly to bed), but it may also be used by small groups and communities who wish to prayer together (after which, all depart in silence).",https://www.giamusic.com/store/resource/as-nighttime-falls-recording-cd1038,https://b2b.naxosusa.com/Release.aspx?id=GIACD-1038,Christian & Gospel,Christian & Gospel,Inspirational,United States,"2018 GIA Publications, Inc.","2018 GIA Publications, Inc.",,,,,,,,,,,,,,,,,,,,
2018,GLO,Glossa,GCD921809,8424562218093,Francois Francoeur,Francoeur: Sonates a violon seul et basse continue,Kreeta-Maria Kentala; Lauri Pulakka; Mitzi Meyerson,2,CD,17.93,27.99,"For her ninth recording project on Glossa, the Berlin-based American harpsichordist Mitzi Meyerson is joined by her Finnish colleagues Kreeta-Maria Kentala (violin) and Lauri Pulakka (cello). With this same setup – which they are keen to call the “Jones Band” – they have previously unearthed works for the label by Richard Jones and Giovanni Battista Somis. The new recording is centred on François Francœur, a celebrated member of the Vingt-quatre Violons du Roi and of Le Concert Spirituel in France, and co- director, later in his career, with François Rebel, of the Paris Opéra. The ten violin sonatas on the present double album represent the complete Premier Livre de sonates à violon seul et basse continue, published in Paris in 1720. The writing brings together the elegance of the French style and the energy of the Italian in a perfect blend of both aesthetics, with Francœur presenting his own unique voice in this collection in an effective manner. The music is tuneful and fresh, refined and robust, complete with tender melodies, wild dances, pastorales, and movements of unabashed virtuosity.",,https://b2b.naxosusa.com/Release.aspx?id=GCD921809,01 Classical,Classical,,Austria,2018 Note 1 Music,2018 Note 1 Music,,,,,,,,,,,,,,,,,,,,
2018,GLO,Glossa,GCD922518,8424562225183,Boethius,Boethius: Songs of Consolation,Sequentia,1,CD,14.81,22.99,"Sequentia is among the world's most respected and innovative ensembles for medieval music. Under the direction of Benjamin Bagby, Sequentia can look back on more than 40 years of international concert tours, a comprehensive discography of more than 30 recordings spanning the entire Middle Ages, film and television productions of medieval music drama, and a new generation of young performers trained in professional courses given by members of the ensemble. Sequentia was co-founded by Bagby and the late Barbara Thornton during their final years as students at the Schola Cantorum Basiliensis, and have maintained a solid link with the Swiss institution since then. Their appearance in the collection that the SCB publishes in co-production with Glossa was an eagerly expected one. And intriguing it is, too... Imprisoned in Pavia in the early 520s, Boethius could not have anticipated that his final work would become one of the most widely read books of the Middle Ages. The Consolation of Philosophy portrays his struggle to reconcile himself to his fate by exploring the ways of man, the role of Fortune, and the major questions of good and evil. Evidence that the poems of the Consolation were sung in the early Middle Ages survives in the form of musical notation added to over thirty extant manuscripts dating from the ninth through to the beginning of the twelfth century. Through scholarly detective work, the members of Sequentia, together with a Cambridge eminence in the medieval melodic tradition linked to Boethius' work, Sam Barrett, have been able to produce a convincing reconstruction of this lost repertory.",,https://b2b.naxosusa.com/Release.aspx?id=GCD922518,01 Classical,Classical,,Austria,2018 Schola Cantorum Basiliensis,2018 Note 1 Music,,,,,,,,,,,,,,,,,,,,
2018,GLO,Glossa,GCD923410,8424562234109,Niccolo Paganini,Paganini: Sonatas for Violin & Guitar,Fabio Biondi; Giangiacomo Pinardi,1,CD,14.81,22.99,"Fabio Biondi has chosen a selection of delightful virtuoso chamber music pieces by Niccolò Paganini to mark his tenth album for Glossa. Together with his long-term colleague from Europa Galante, the plucked-string specialist Giangiacomo Pinardi (here playing an original romantic guitar from c1825), Biondi delivers one of the most special Glossa albums of recent times. The works, composed between 1804 and c1828, are mainly two-movement sonatas contained in the Centone di sonate collection, although the album also includes the popular Sonata concertata in A major. Recorded in Valencia by the engineer and producer Fabio Framba (another well-known component of Biondi's recording setups), the booklet of this album includes a highly original essay signed by Pierre Élie Mamou, in which he looks into the Devil/God dichotomy as applied to the figure of Paganini by his own contemporaries. The graphic design for the album takes its inspiration from this idea, for another typically Glossa look, listen and read experience...",,https://b2b.naxosusa.com/Release.aspx?id=GCD923410,01 Classical,Classical,,Austria,2018 Note 1 Music,2018 Note 1 Music,,,,,,,,,,,,,,,,,,,,
2018,GML,Gramola Records,GRAM99150,9003643991507,Franz Liszt,Liszt: The Sound of Weimar,Orchester Wiener Akademie,9,CD,70.19,107.99,"Fabio Biondi has chosen a selection of delightful virtuoso chamber music pieces by Niccolò Paganini to mark his tenth album for Glossa. Together with his long-term colleague from Europa Galante, the plucked-string specialist Giangiacomo Pinardi (here playing an original romantic guitar from c1825), Biondi delivers one of the most special Glossa albums of recent times. The works, composed between 1804 and c1828, are mainly two-movement sonatas contained in the Centone di sonate collection, although the album also includes the popular Sonata concertata in A major. The album was recorded in Valencia by the engineer and producer Fabio Framba (another well-known component of Biondi's recording setups). In the commentary of this release, includes Pierre Élie Mamou, looks into the Devil/God dichotomy as applied to the figure of Paganini by his own contemporaries. The graphic design for the album takes its inspiration from this idea, for another typically Glossa look, listen and read experience.",,https://b2b.naxosusa.com/Release.aspx?id=GRAM99150,01 Classical,Classical,Classical|Orchestral,Austria,2018 Gramola,2018 Gramola,,,,,,,,,,,,,,,,,,,,
2018,GPA,Grappa,GRCD4578,7033662045785,C. Maude Battersby; Ralph Carmichael; Lander Coleman; Dallas Frazier; Charles Hutchison Gabriel; Oscar Hammerstein II; Aileene Hanks; Fred Karger; Mylon Lefevre; Jerry Lieber; Mosie Lister; A.L. 'Doodle' Owens; Jerry Reed; Richard Rodgers; Mike Stoller; Traditional; Sid Wayne; Ben Weisman,The FAB 3: A thing called love - The Gospel Album,The Fab 3; Stephen Ackles; Paal Flaata; Vidar Busk,1,CD,14.81,22.99,"The FAB 3, consisting of Paal Flaata, Stephen Ackles and Vidar Busk, has achieved great success with their Elvis-themed shows for the last three years. Now they are ready to take it to the next level with a brand new album and a big national tour. In January 2015 the group premiered their show 'En storslått hyllest til Elvis'. Flaata, Ackles and Busk presented a concert to commemorate Elvis on the occasion of the 80th anniversary of his birth, and the idea was that they would do a tour of 12-15 concerts over a three-month period. However, the reception was so exceptional that they have now done more than 110 concerts and are about to release their third FAB 3 album. For the year 2018 they wanted to take on another side of Elvis's career: gospel. Four years after his breakthrough, Elvis released his first gospel album, which is still one of the best-received albums in modern history. Eventually, there were many recordings, and several songs from these records are found on FAB 3's new album, 'A thing called love, The Gospel Album.'",,https://b2b.naxosusa.com/Release.aspx?id=GRCD4578,05 Rock,Rock|American Trad Rock,Christian & Gospel,Norway,Grappa Musikkforlag AS,,,,,,,,,,,,,,,,,,,,,
2018,GLD,Guild,GMCD7809,5065002170095,Frank Ezra Levy,Works by Frank Ezra Levy,Hana Gubenko; Barbara Jost; Andreas Ramseier; Timon Altwegg; Orchestre de Chambre de Toulouse,1,CD,9.35,14.99,"Frank Ezra Levy was born in Paris, France in 1930. Son of the legendary Swiss pianist and composer, Ernst Levy, he began his musical education after emigrating to the U.S. in 1939, where he first studied cello privately and then theory and composition with Hugo Kauder. Levy attended the Juilliard School, studying cello with Leonard Rose and graduating in 1951 with a B.Sc. degree. He studied musicology at the University of Chicago where he received his M.A. in 1954. While in Chicago he also continued his cello studies, this time with Janos Starker. He spent his lifetime composing while earning his living as a professional cellist. He had 219 published works including 13 Symphonies, 17 String Quartets and many other orchestral, vocal and chamber works. Frank Ezra Levy died in 2017, aged 89. The works presented on this release include some of his finest chamber works, performed by esteemed soloists and the Orchester de Chambre de Toulouse.",,,01 Classical,Classical,Classical|Orchestral,United Kingdom,2018 Guild Music Limited,2018 Guild Music Limited,,,,,,,,,,,,,,,,,,,,
2018,HAE,Haenssler Classic,HC18021,881488180213,Felix Mendelssohn Bartholdy; Franz Schubert,"Mendelssohn: String Quartet in F minor, Op. 80; Schubert: String Quartet in D minor D. 810 ""Death & the Maiden""",Minetti Quartett,1,CD,14.81,22.99,"The Minetti Quartett marked its fifteenth anniversary by devising and performing a cycle of concerts during the 2017-18 season at Vienna's newest venue, the MuTh Konzertsaal in the city's Augarten. The debut concert in Hamburg's Elbphilharmonie, this newly recorded album, and concert tours to Spain, Italy, France, Germany, Sweden and America are further highlights of the ensemble's anniversary season. The name Minetti Quartett derives from a play by the dramatist Thomas Bernhard, who lived in Ohlsdorf in Austria's Salzkammergut region, where the two violinists of the quartet grew up. Since being nominated for the “Rising Stars” award by the European Concert Hall Organization in 2008/09, the Minetti Quartett, comprising Austrian musicians all living in Vienna, has performed many times in renowned venues in Vienna, Berlin, Cologne, Amsterdam, Barcelona, Stockholm, Brussels, London and other locations. Invitations to chamber music festivals have taken the quartet to North, Central and South America, Australia, Japan and China. For this release, they have chosen works by Felix Mendelssohn Bartholdy and Franz Schubert, two composers that the Quartet has frequently performed.",,https://b2b.naxosusa.com/Release.aspx?id=HC18021,01 Classical,Classical,Classical|Chamber Music,Germany,2018 Profil Medien,2018 Profil Medien,,,,,,,,,,,,,,,,,,,,
2018,HAE,Haenssler Classic,HC17083,881488170832,Various,Until We Meet Again - Irish Blessings,Quatro Forte; Duo Arpeggio,1,CD,14.81,22.99,"The words 'Irish blessing' are sure to make you think of the famous verse about sending a traveller on their way. It is found in German translation in the new hymn books of many Lutheran and Protestant churches. Schwetzingen chamber choir Quatro Forte, “two dozen voices” that “truly sing as bewitchingly as if the choir had our hearts in their hands” (Schwetzinger Zeitung), was founded in 1991. These days, the Schwetzingen choir has a privileged place in the cultural life of the Rhein-Neckar metropolitan region, having developed a varied repertoire in the course of its twenty-seven-year existence. With works for up to 16 parts from the Renaissance to modern times, both unaccompanied and with orchestral accompaniment, the chamber choir displays great musical versatility, with special emphasis on singing the music so as to express the full meaning of the words while achieving a smoothly balanced, sensitive choral sound. Alexander Gütinger has been musical director of the ensemble since 2008. It is to his energy and vision that the choir owes its homogeneous balance of voices and its consequent audience recognition. The present album was recorded in the Franz-Danzi-Saal in Schwetzingen with the generous support of the City of Schwetzingen and its Music School. This peace and security is again conveyed by the purely instrumental works on this release, which owe their special timbre to the traditional Irish instruments, the flute and harp.",,https://b2b.naxosusa.com/Release.aspx?id=HC17083,01 Classical,Classical,Classical|Choral,Germany,2018 Profil Medien,2018 Profil Medien,,,,,,,,,,,,,,,,,,,,
2018,HEI,Heilo,HCD7328,7033662073283,Traditional,Ingebrigt Haker Flatens Village Songs - Den Signede Dag,Ingebrigt Haker Flaten; Gunvor Fagerhaug Gustavsen; Andreas Bjorkas; Daniel Dufour; William Steffen; Jonathan F. Horne; Bob Hoffnar; Joe McPhee; Sterling Steffen,1,CD,14.81,22.99,"What is the likelihood that hymns from the time of Pietism would resonate with progressive free musicians in Austin, Texas? Particularly when they are sung in a language that feels distant, even to Norwegians. On this album the miraculous happens, in that old texts communicate across centuries and language borders. The conversation makes room for new depths in text and tone. Pietism strongly promotes a life in faith and humble service. In Pietism, the letter of the teachings is less important than a personal and sincere faith in practical life. There is a powerful longing for heaven. The feeling of falling short as a human being, living in difficult circumstances with sickness, exhausting work, and poverty, resonated with the words of the hymns. Despite the distance and many differences between the two traditions, this sense of life can be likened to the situations of those who wrote spirituals and blues on the other side of the great ocean. A dialogue plays out between Gunvor Fagerhaug's singing and Andreas Bjørkås's fiddle playing on the one side – and Ingebrigt Håker Flaten's bass and the impressive lineup of Austin-based musicians from both hip-hop, free jazz, and electronica on the other. The result reflects Ingebrigt's vision of the music as groundbreaking and life-giving across traditional borders.",,https://b2b.naxosusa.com/Release.aspx?id=HCD7328,14 Folk,Folk,Jazz,,2017 Grappa Musikkforlag AS,2017 Grappa Musikkforlag AS,,,,,,,,,,,,,,,,,,,,
2018,HGT,Hungaroton,HCD14354,5991811435424,Miklos Radnoti,Ikrek hava - Long Short Stories from Miklos Radnoti in Hungarian,Laszlo Galffi,1,CD,14.81,22.99,"Hungarian writer and teacher Miklos Radnoti was the son of a textile vendor and was born in Budapest. He followed in his father's footsteps in the textile business until 1930, when he decided to pursue studying philosophy, Hungarian and French language at the University of Szeged. He wrote prolifically in the genres of short stories and poetry until his internment in a Jewish labor camp in the early 1940s. He converted, with his wife, to Roman Catholicism and was subsequently deported to Serbia. He died on the forced march from Bor to Szentkiralyszabadja, where he wrote his last poem in October 1944. Reading these “Long Short Stories” in Hungarian is actor Laszlo Gaffi. He is well known for his roles as King Ludwig II of Bavaria in the film production of Wagner, and as Frederic Chopin in the Hungarian TV film Liszt Ferenc, about the life of Franz Liszt.",,https://b2b.naxosusa.com/Release.aspx?id=HCD14354,15 Spoken Word,Spoken Word,,Hungary,2018 Fotexnet Kft.,2018 Fotexnet Kft.,,,,,,,,,,,,,,,,,,,,
2018,HGT,Hungaroton,HCD14366,5991811436629,Kalman Mikszath,Novellak - Short Stories from Kalman Mikszath in Hungarian,Sandor Gaspar,1,CD,14.81,22.99,"Kálmán Mikszáth was a major Hungarian novelist, journalist, and politician. Born in Szklabonya in Upper Hungary, he studied Law at the University of Budapest before becoming involved in journalism, writing for many Hungarian newspapers including the Pesti Hirlap. His early short stories were based on the lives of peasants and artisans, and were not widely read during his time. However, they demonstrated his skill in crafting humorous anecdotes, which would be developed in his later, more popular works. Many of his novels contained social commentary and satire, and towards the end of his life they became increasingly critical of the aristocracy and the burden he believed the latter placed on Hungarian society. On this release, several of his short stories are read in Hungarian by Hungarian actor Sandor Gaspar, who has appeared in more than seventy films since 1978.",,https://b2b.naxosusa.com/Release.aspx?id=HCD14366,15 Spoken Word,Spoken Word,,Hungary,2018 Fotexnet Kft.,2018 Fotexnet Kft.,,,,,,,,,,,,,,,,,,,,
2018,INN,Innova,INN004,726708600426,Marc Mellits,Mellits: Smoke,New Music Detroit,1,CD,11.69,17.99,"Whether you call it visceral or rockin', the music of Chicago-based composer Marc Mellits is never less than smokin' hot. In this album of ensemble works, New Music Detroit not only finds the groove, it shakes it. Smoke is the culmination of a long and fruitful relationship between NMD and Mellits: “Marc is one of our oldest friends and collaborators so it was only natural to feature his music on our first official album. We were especially excited to record Smoke, which was commissioned and premiered by NMD,” says artistic director and percussionist Ian Ding. Marc Mellits echoes that sentiment: “My good friends New Music Detroit are able to combine finesse with raw power in this wonderful new recording of my works; I am absolutely thrilled with the results of our long and warm collaboration.” The four works, three of which have not been previously recorded, display Mellits' unique spirit and virtuosity in an album that spans a full spectrum of emotion- an eclectic combination of driving rhythms, soaring lyricism, and colorful orchestrations that all combine to communicate directly with the listener. Composer Marc Mellits is one of the leading American composers of his generation, enjoying hundreds of performances throughout the world every year, making him one of the most performed living composers in the United States. From Carnegie Hall and the Kennedy Center, to prestigious music festivals in Europe and the US, Mellits' music is a popular mainstay on programs around the world.",,https://b2b.naxosusa.com/Release.aspx?id=INN004,01 Classical,Classical,Classical|Classical Crossover,,,2018 New Music Detroit,,,,,,,,,,,,,,,,,,,,
2018,INN,Innova,INN994,726708699420,Alfonso Belfiore; Mara Helmuth; Sergio Kafejian; Esther Lamneck; Cort Lippe; Paola Lopreiato; Jorge Sosa,Esther Lamneck: Tarogato Constructions,Esther Lamneck,1,CD,11.69,17.99,"Rural tradition meets hi-tech in this pairing of extremes by master improviser, Esther Lamneck. Both provocative and mesmerizing, her agility on this underappreciated folk instrument is without equal. When interfaced with live electronic processing, furthermore, she surely reaches sonic territories where no one has gone before. Six electroacoustic composers, from Italy to Brazil, and her home base in New York, have collaborated with Lamneck on this journey. The tarogato is a single reed woodwind instrument with a hauntingly beautiful sound. It is originally a folk instrument from the regions of Hungary and Romania whose music has been handed down aurally; references to folk art and gypsy melodies are woven throughout this album. The instrument provides a rich sound, full of harmonics, and Lamneck has managed to extend the range by an octave. Because it does not have the extensive key mechanism of a clarinet or saxophone, there are many glissandos and otherwise impossible techniques available. Lamneck explains, “In this album, Tarogato Constructions, each composer has designed a musical world which reacts to what I play by triggering electronic sounds which then influence the direction of my improvisational composition. All of these musical environments have propelled me to use the extreme sonic possibilities of the tarogato.” The New York Times has called Esther Lamneck “an astonishing virtuoso.” She has an active career as a soloist and is the director of the Woodwind program at NYU.",,https://b2b.naxosusa.com/Release.aspx?id=INN994,01 Classical,Classical,Classical|Avant-Garde,,,2018 Esther Lamneck,,,,,,,,,,,,,,,,,,,,
2018,IR,Intakt Records,INT306,7640120193065,Julius Eastman,Eastman: Piano Interpretations,Kukuruz Quartet; Philip Bartels; Duri Collenberg; Simone Keller; Lukas Rickli,1,CD,15.59,23.99,"Kukuruz began their partnership with Julius Eastman and his musical works in 2014. In 2017, their performance at 'documenta 14' in the Megaro Mousikis concert hall in Athens earned a standing ovation. They performed works by Julius Eastman: 'Evil Nigger', 'Gay Guerrilla', 'Buddha' and 'Fugue No. 7.' The recording of these compositions followed in November 2017 on four Steinway D pianos in the main hall of the historic Radiostudio Zürich. Composer, trombonist and scholar George E. Lewis, who knew Eastman personally and played with him, writes in the liner notes: “This brilliant recording by the Kukuruz Quartet constitutes an important new contribution to the growing corpus of performances of music by the composer, pianist, and singer Julius Eastman (1940-1990), who came to prominence in the experimental music scene of the 1970s and 1980s ... On this recording, the Kukuruz Quartet renders Eastman's spirit of adventure audible and sensuous, exemplifying a new, creolized formation of contemporary classical music that is able to embrace a multicultural, multi-ethnic usable past and thinkable future that can affirm our common humanity in the pursuit of new music.“",,https://b2b.naxosusa.com/Release.aspx?id=INT306,02 Jazz,Jazz,Jazz|Contemporary Jazz,Switzerland,2018 Intakt Records,2018 Intakt Records,,,,,,,,,,,,,,,,,,,,
2018,IR,Intakt Records,INT307,7640120193072,Joey Baron; Robyn Schulkowsky,Baron & Schulkowsky: Now You Hear Me,Joey Baron; Robyn Schulkowsky,1,CD,15.59,23.99,"Robyn Schulkowsky, New Music's high priestess of percussion, and Joey Baron, one of the liveliest and most creative drummers in New York's Downtown scene, come from very different avant-garde traditions. Yet in meshing their talents when they play, categories blur – or rather dissolve. What they bring with them is a kind of oceanic experience. Joey Baron is at home in contemporary jazz. He is one of John Zorn's favorite drummers and can often be heard alongside Bill Frisell; he played with Dizzy Gillespie, Stan Getz, Jim Hall and Carmen McRae; and has also spanned the Atlantic in his recent work with Jakob Bro as well as made an album in duet with Irène Schweizer on Intakt Records. Robyn Schulkowsky moved from the USA to Europe, where she collaborated on and brought to life the works of New Music's greats. There is hardly a high-ranking avant-garde composer missing from the list: she has worked with Karlheinz Stockhausen, Mauricio Kagel, John Cage, Morton Feldman, Iannis Xenakis, Luciano Berio, and Christian Wolff. From the very beginning she was a sound innovator. Now You Hear Me is invocative, making the presence of a condition felt, appropriating and relinquishing – everyday reality and ritual- now.",,https://b2b.naxosusa.com/Release.aspx?id=INT307,02 Jazz,Jazz,Jazz|Contemporary Jazz,Switzerland,2018 Intakt Records,2018 Intakt Records,,,,,,,,,,,,,,,,,,,,
2018,IR,Intakt Records,INT311,7640120193119,Elliott Sharp,Sharp: Transmigration at the Solar Max,Elliott Sharp; Carbon; Zeena Parkins; Bobby Previte,1,CD,15.59,23.99,"Elliott Sharp continues to publish exceptional projects with his Carbon ensembles. After the Carbon Quintet ""Void Coordinates"" and the release ""The Age of Carbon"" with legendary recordings of the 80s, a new Carbon album is now being released on Intakt Records: ""Transmigration at the Solar Max"" with Zeena Parkins and Bobby Previte. Elliott Sharp writes: ""Already teeming, activity on the sun increases further culminating with the peak, an elevated state in which sunspots and flares proliferate with profound effects throughout the solar system: fever dreams, ecstatic dances, restless movements both of populations and thought, soul transfers. On this occasion forces coalesced in the Austrian Tirol with drummer Bobby Previte and electric harpist Zeena Parkins joining Carbon for the manifestation of 'Transmigration At the Solar Max.' Part cosmic turbulence and part roiling soundscape, 'Transmigration at the Solar Max' travels through successively hypercharged zones, the musicians building their activities on and against shifting electro-acoustic drones and matrices of rhythm, unisons splitting and refracting.”",,https://b2b.naxosusa.com/Release.aspx?id=INT311,02 Jazz,Jazz,Jazz|Contemporary Jazz,Switzerland,2018 Intakt Records,2018 Intakt Records,,,,,,,,,,,,,,,,,,,,
2018,KLV,Klavier,K11222,019688122225,Malcolm Arnold; Jean Francaix; Morton Gould; Howard Hanson; Mark W. Jirousek; John P. Paynter; Julian Tanaka; Ken Watson,24K Gould,UNLV Wind Orchestra; Dr. Barbara Hull; Dr. Stephen Caplan,1,CD,13.25,20.99,"The UNLV Wind Orchestra has received international acclaim for its fresh and creative approach to music making. Performing contemporary repertoire in addition to classical masterworks, the Wind Orchestra at the University of Nevada, Las Vegas has been responsible for commissioning and premiering numerous significant new works by America's finest young contemporary composers. The ensemble is comprised of music majors, non-majors, and includes select graduate students enrolled in the masters and doctoral performance degree programs at UNLV. Under the baton of Professor Thomas G. Leslie, the Wind Orchestra has received acclaim for outstanding performances at conventions across the globe. They have also received outstanding reviews for twenty professional recordings of international repute. The cornerstone of this album- and the piece from where the album's title comes- is Morton Gould's Festive Music, penned in 1964 by the Tri-City Symphony Orchestra of Illinois. In 1991 Mark Jirousek transcribed the work for wind band- the arrangement heard on this release. This work is paired with other remarkable wind band pieces by composers Malcolm Arnold, Howard Hanson, Julian Tanaka, and Jean Francaix.",,https://b2b.naxosusa.com/Release.aspx?id=K11222,01 Classical,Classical,,United States,2018 Klavier Music Productions,,,,,,,,,,,,,,,,,,,,,
2018,LAW,Lawo,LWC1149,7090020181714,Frederic Chopin; Robert Schumann,"Schumann: Introduction & Allegro Appassionato, Op. 92; Chopin: Piano Concerto No. 1, Op. 11",Sveinung Bjelland; The Norwegian Radio Orchestra,1,CD,13.25,20.99,"Chopin's E minor Concerto and Schumann's Opus 92 remain two of the finest works for piano and orchestra by composers of the Romantic era- the universal spirit of these compositions being equally relevant in the early decades of the 21st century as they were when they first appeared. Sveinung Bjelland is one of The Norwegian Radio Orchestra's preferred partners, both as soloist, which he has been numerous times, and in its chamber music series. With an ear for detail in sound and phrasing and content only after achieving his intended nuances at the micro level, he is, at the same time, a pianist with the power and authority needed to be heard over the orchestra. In these works, the interplay between soloist and orchestra is especially important, and it may be noted that the conductor on this recording is also a pianist. Bjelland is Professor at the Norwegian Academy of Music and the Univeristy of Agder. The Norwegian Radio Orchestra is known and cherished throughout the land and regarded by music-loving Norwegians with a unique combination of respect and affection. The orchestra is comprised of highly talented classical instrumentalists and its musical philosophy is distinguished by a light-hearted approach, a curiosity for all kinds of music, and an unwillingness to pigeonhole musical styles.",,https://b2b.naxosusa.com/Release.aspx?id=LWC1149,01 Classical,Classical,,,2018 Lawo,2018 Lawo,,,,,,,,,,,,,,,,,,,,
2018,LIN,Linn Records,CKR362,691062036276,George Frideric Handel,Handel: Concerti Grossi Op. 6,The Avison Ensemble,3,CD,23.39,35.99,"Handel: Concerti Grossi Opus 6 marked the Linn debut of the outstanding period instrument orchestra, The Avison Ensemble. Directed by Pavlo Beznosiuk, Britain's foremost Baroque violin virtuosi, the ensemble presents a fresh and insightful performance of the Baroque masterpiece. This recording earned Opus d'Or and BBC Music Magazine 'Choice' accolades, was named a 'Finalist' at the 2011 Gramophone Awards and High Fidelity's 'Best Recording of 2010'. Handel's Opus 6 is widely considered as one of the definitive examples of the concerto grosso form: their symphonic variety of color, texture and emotion sets them apart from other examples. The Avison Ensemble has frequently performed these works since its formation in 1985; this recording represents a culmination of its experience. Beznosiuk stated: 'These new readings are a chance to revisit old and familiar friends and to reacquaint ourselves with Handel's genius, but above all, to joyously revel in some of the greatest string music ever penned.”",,https://b2b.naxosusa.com/Release.aspx?id=CKR362,01 Classical,Classical,Classical|Baroque Era,Lithuania,2010 Linn Records,2018 Outhere,,,,,,,,,,,,,,,,,,,,
2018,LIN,Linn Records,CKR365,691062036573,Antonio Vivaldi,Vivaldi: Concerti Op. 8,The Avison Ensemble,2,CD,15.59,23.99,"In its second release on Linn, The Avison Ensemble explores the rich diversity and delights of all twelve concertos in Vivaldi's Opus 8. It includes the composer's most famous work, 'The Four Seasons', which contains some of the most instantly recognizable music ever composed and is today viewed as a pinnacle of musical art. Directed by Pavlo Beznosiuk, The Avison Ensemble presents an insightful and spirited performance of the masterpiece. Each of the twelve concertos is extremely demanding and Beznosiuk's virtuosity permeates throughout each performance. The thematic elements within each innovative work result in a collection that is colorful, fresh and emotionally charged, and is a true testament of Vivaldi's ability for invention and variation. Beznosiuk states: 'The Four Seasons are well-known, well-loved and great fun to play, but let us not forget how richly characterful the other eight concerti are also. Throughout the set Vivaldi's musical energy vibrates within us, connecting us to him in an irresistible, celebratory collection'.",,https://b2b.naxosusa.com/Release.aspx?id=CKR365,01 Classical,Classical,Classical|Baroque Era,Lithuania,2011 Linn Records,2018 Outhere,,,,,,,,,,,,,,,,,,,,
2018,LIN,Linn Records,CKR411,691062041171,Arcangelo Corelli,Corelli: Op. 6 Concerti Grossi,The Avison Ensemble,2,CD,15.59,23.99,"The UK's leading period instrument ensemble, The Avison Ensemble, presents the first recording in its series celebrating the chamber music of Arcangelo Corelli. Directed by Pavlo Beznosiuk the ensemble explores the inspirational works of the Italian composer, including a captivating interpretation of the much-loved Christmas Concerto. Corelli: Opus 6: Concerti Grossi is the third album in The Avison Ensemble's critically acclaimed series of recordings with Linn, and the first in their celebration of Corelli's chamber music. Originally released to mark the 300th anniversary of the death of the composer, the ensemble's critically acclaimed series explores the six opera of the eminent Italian's chamber music: the concerti grossi, violin sonatas, chamber sonatas and church sonatas. Critics were united and effusive in their praise, describing the performances as ""urgently recommended"" (Fanfare), ""breathtakingly impressive"" (Gramophone) and ""stylish, imaginative and technically assured"" (The Strad).",,https://b2b.naxosusa.com/Release.aspx?id=CKR411,01 Classical,Classical,Classical|Baroque Era,Lithuania,2012 Linn Records,2018 Outhere,,,,,,,,,,,,,,,,,,,,
