GML         ,GRAMOLA,GR99144,9003643991446,"Okada, Yoshiko","Mozart, Wolfgang Amadeus",Mozart ABC,COMPACT DISC,1,14.81,22.99,2017,"The melody of the French children’s song “Ah vous dirai-je, Maman“, which was first published in the year 1761, is until today well-known in many different languages with varying lyrics (English: “Twinkle, twinkle, little star”; Spanish: “El campanita del lugar”; German: “Morgen kommt der Weihnachtsmann”). The further appropriation as ABC-Song to teach the alphabet to young learners induced the Japenese pianist Yoshiko Okada to name her latest CD “Mozart ABC”, since this little song offered Mozart the inspiration for his twelve piano variations K 265. Furthermore, the album contains the popular Fantasia C minor K 475 and the Sonata No. 14 C minor K 457, which it was published toghether with, as well as the cheerful and spirited Sonatas No. 8 D major K 311 and No. 12 F major K 332."
GP          ,GRAND PIANO,GP748,747313974825,"Chauzu, Olivier","Kalomiris, Manolis",Kalomiris: Complete Works for Piano Solo,COMPACT DISC,1,13.25,20.99,2017,"Manolis Kalomiris is seen as the father of modern Greek music, his ideals shaped from the start by a desire to create a Greek national school, and his devotion to education reflected in the superbly crafted volumes For Greek Children written throughout his life. This is the first and only release of his complete solo piano music on CD. On Naxos there are two orchestral albums of works by Kalomiris in its Greek Classics series, the Third Symphony [8.557970] described as 'beautiful and powerfully gripping' by MusicWeb International, and another programme including orchestrations of the two piano Rhapsodies [8.572451]."
GP          ,GRAND PIANO,GP749,747313974924,"Williams, Christopher","Brahms, Johannes; Klengel, Paul",Brahms: Transcriptions for Piano,COMPACT DISC,1,13.25,20.99,2017,"The nineteenth-century witnessed an almost insatiable demand for arrangements and transcriptions to be played on domestic pianos. Brahms himself wrote such works under the names GW Marks and Karl Wurth but friends and colleagues also contributed. The violinist, pianist and conductor Paul Klengel, brother of the eminent cellist Julius (whose three Concertinos for Cello and Orchestra can be heard this month on Naxos 8.573793), made solo piano versions of the Horn Trio and the Clarinet Quintet, transcribing with remarkable fidelity and sensitivity Brahms’ myriad expressive and technical demands. Born in Wales, Christopher Williams is a music graduate of Cardiff University and now leads a busy and varied professional life as a pianist, composer, conductor, teacher and arranger. He is currently assistant director of the BBC National Chorus of Wales and is a pianist for the BBC National Orchestra of Wales, with whom he has performed at the BBC Proms and recorded for the Chandos and Hyperion labels."
GP          ,GRAND PIANO,GP770,747313977024,"Šimurdová, Zuzana","Fišer, Luboš",Fišer: Complete Piano Sonatas,COMPACT DISC,1,13.25,20.99,2017,"Lubox Fiser was one of the most influential and versatile Czech composers of the twentieth century, with a prolific and impressive body of work for the stage, screen and concert hall. Fiser’s eight piano sonatas (of which the second is lost), were composed for the instrument described by the composer as ‘his greatest love of all.’ Retaining a special place in Fiser’s oeuvre, they became an intimate diary of his constantly evolving compositional style, from his student days and the neo-classical Sonata No. 1, through the experimental sonatas of the 1960s and 1970s, to the simplicity of melodic line and the immediate emotional impact of the final sonata, No. 8."
HAE         ,HAENSSLER,HC16042,881488160420,"Madhavan, Anand; Matt, Nicol; Singh, Shalini; Venkatesh, Prem; Santhosh, Sooraj; Reich, Anne; Cooper, Malcolm; Chamber Choir of Europe","Anonymous; Kumar, Ganesh B.; Manickavasagar, ; Swamigal, Pamban; Tirumular, ",Mantra Meets Classic,COMPACT DISC,1,13.25,20.99,2017,"The amalgamation of cultures in a potpourri of musical exchange is what “Mantra Meets Classic” is all about. The pinnacle of a journey of five years has been reached, and what is about to unfold, is a dream, of offering a Divine work, “Shanmuga Kavacham,” to the whole world. It was written in the Tamil language by the saint/poet Srimath Pamban Swamigal in 1891. The saint had prophesized, that after 100 years, this sublime work would reach a Global audience, and here we are today, bearing testimony to this miraculous prophecy, through an Indo-German Collaboration."
HAE         ,HAENSSLER,HC16090,881488160901,"Bardesio, José Fernández","Barbosa-Lima, Carlos; Bardesio, José Fernández; Barrios Mangoré, Agustín; Brouwer, Leo; Ginastera, Alberto; Towner, Ralph; Villa-Lobos, Heitor",Americas,COMPACT DISC,1,13.25,20.99,2017,"The internationally distinguished guitarist Jose Fernandez Bardesio plays music from North, Central, and South America, in all its great diversity of style. Its various influences from tango, folk, jazz and Afro rhythms make this music an essential part of the guitar repertoire. His arrangement of Ginastera’s Tres Danzas Argentinas is a real challenge and an expedition to the limits of the guitar; for the bitonal first and third dances, the three bass strings are retuned. Ginastera employs guitar techniques on the piano, such as the golpe, and for this reason Bardesio’s arrangement is seen as an enrichment of the literature."
HAE         ,HAENSSLER,HC17009,881488170092,"Bach, Andreas","Bartók, Béla","Bartók, Vol. 4: Complete Works for Piano Solo & Bartók for Children",COMPACT DISC,1,13.25,20.99,2017,"Bartok’s For Children series, although a pedagogical work, contains little pieces which were partly also designed for concert performance. The later Mikrokosmos is in this respect different since it was conceived as a special piano method and also because the first two volumes of the altogether six volumes contain simple exercises and studies never intended for the concert hall. The composer himself pointed out this difference in a lecture recital held at American Universities and Colleges in the early 1940s. It was during this period of his voluntary exile in the United States that he discussed with his publisher, Boosey and Hawkes, the possibility of a new edition of this series composed three decades earlier and unavailable on the market in the US because of the war. The version which Bartok prepared for publication in 1943 was in fact a partly revised, almost a lightly “translated,” one directed towards an international, first of all English and American public, unfamiliar with the history and folklore of Eastern Europe. It was finally published in this revised form in 1946, shortly after the composer’s death."
HAE         ,HAENSSLER,HC17014,881488170146,"Popken, Ralf; Dorr, Stefan; Wimmer, Hans-Georg; Jochens, Wilfried; Ruck, Achim; Stötzel, Ulrich; Fries, Dorothee; Stravaganza, Koln, La; Bach-Chor Siegen; Maxsein, Konstanze; Ciolek, Max; Mauch, Monika; Hanoverian Court Orchestra; Froemer, Angela; Poplutz, Georg; Siegen Collegium Vocale; Alpermann, Raphael; Schlick, Barbara; Akademie für Alte Musik Berlin; Schubert, Claudia; Pohl, Albrecht; Mertens, Klaus; Feuersinger, Miriam; Vitzthum, Franz; Jacobs, René; Hannoversche Hofkapelle; Friedemann Immer Trumpet ","Anonymous; Bible; Neumeister, Erdmann; Telemann, Georg Philipp",Telemann: Sacred Music,COMPACT DISC,8,38.89,59.90,2017,"With 3600 listed works in all known genres credited to his name, Telemann was one of the most prolific composers of his time. He was famous for his extremely fluid compositional technique; but his stable health also enabled him to work for nearly 75 years without any major interruptions. Interestingly, Handel’s music was spared a major downfall in its posthumous acceptance. And while Johann Sebastian Bach’s works were only properly discovered in the course of the changing ideals of cultural history in the nineteenth century, Telemann’s works were regarded with increasing criticism, occasionally even with contempt. Systematic research into his contribution to music history did not begin until the second half of the twentieth century. Owing to the huge volume, there is no end in sight."
HAE         ,HAENSSLER,HC17059,881488170597,"Muller, Jean","Bach, Johann Sebastian",J.S. Bach: Goldberg Variations,COMPACT DISC,1,13.25,20.99,2017,"In 1741, at the height of his creativity, Bach published on of his pioneering works under the modest title “Keyboard exercise comprising an aria with diverse variations for harpsichord with two manuals.” The title “Goldberg Variations” has attached itself to the work thanks to an unverifiable anecdote by Bach’s first biographer Johann Nikolaus Forkel. This story has often led people to the misapprehension that the phenomenal work was conceived to help Count Keyserlingk drop off to sleep. The Goldberg Variations have gained monolithic prominence as the only work of Bach’s oeuvre in this genre. The challenge of composing a piece of considerable length (45-90 minutes depending on how frequently the repeats are played) on top of a single bass line has been superbly met here. It is astonishing how the continuous G major, which is interspersed with just three G minor variations, never becomes the slightest bit tedious for the listener."
HAL         ,HALLE - NIMBUS,CDHLL7547,5065001341533,HALLE  ELDER,"VAUGHAN WILLIAMS, RALPH",SYMPHONIES NOS. 4 & 6,COMPACT DISC,1,14.81,22.99,2017,"This is the newest release from Halle, continuing their series of Vaughan Williams symphonies in live recordings from the Bridgewater Hall. The Sixth Symphony caused a sensation at its premiere in 1948 and was performed 100 times in the following two years. It was composed during a period in which Vaughan Williams was writing film scores, the experience of which had the effect of sparking his imagination in the extravagant use of the orchestra. The work is claimed by many to have an external ‘war’ programme, a fact dismissed by the composer. Either way the result is undoubtedly one of Vaughan Williams’ finest works; a tightly woven musical statement, with stunning melodies and orchestration which is at turns dramatic and expressive. The Fourth Symphony was first performed in 1925 and, echoed the relative dissonance of recent works such as the oratorio Sancta Civitas, the Piano Concerto and the masque for Dancing Job. Structurally it gives a nod to Beethoven’s 5th Symphony and it includes material based on traditional forms as well as elements of self-portraiture, with music displaying the composer’s temper, humour and ribaldry."
HAT         ,HATHUT RECORDS,Hat(now)ART 155,752156015529,IVES ENSEMBLE,"FELDMAN, MORTON",TRIO,COMPACT DISC,1,14.81,22.99,2017,"Feldman's canvas contains sparse, isolated tones and commentary in an environment of heightened concern. (Concern negates the idea that Feldman's music embodies an existential void.) Concern creates tension, energized by the composer's sense of responsibility, and desire. The music sounds familiar at times, where a motif occurs and is not forgotten, but returns in another place in another guise. Or multiple motifs (each instrument's personal statement) are reassembled into something resembling something else, or only itself. Even Feldman's repetition is never exact, as there are slight shifts in weight, shade, density, intensity. And when, eventually, the music ends, it just ends, for no need, or reason, with no explanation, no answers."
HAT         ,HATHUT RECORDS,Hat(now)ART194,752156019428,DE LEEUW  BETHS  DE BOER,"USTVOLSKAYA, GALINA","TRIO VIOLIN, CLARINET & PIANO",COMPACT DISC,1,14.81,22.99,2017,"Ustvolskaya's music is dark, somber, even remote when a solitary voice holds sway. Her rejection of easily recognizable form suggests that, metaphorically, time is not a factor; as temporal references are acutely literai, the means to escape an oppressive time and place are found in spiritual, not social, values. Similarly, the chilling sparseness of textures becomes an emotionallandscape, scarred, sometimes painfully severe, where inner strength is necessary for survival. But there is, too, especially in the Duet For Violin And Piano, a sanctity of mood (shared with the later Shostakovich, when he was obsessed with death, and where, in his final works such as the Viola Sonata and Sonata For Violin And Piano, the influence of Ustvolskaya may be felt). ln moments like this, rare is the music where the human will is so immediate, so enduring."
HAT         ,HATHUT RECORDS,Hat(now)ART2-205,752156020523,JOHN SNIJDERS,"FELDMAN, MORTON",TRIADIC MEMORIES & PIANO,COMPACT DISC,2,21.83,33.99,2017,"Morton Feldman's preoccupation with what he called 'acoustical reality' was the primary subject of all his work but the intimate acoustic reality of the piano, the instrument at which he worked, became a particular focus during the last decade of his life. Piano (1977) and Triadic Memories (1981) sound like Feldman of course - both share that extraordinary sense of time suspended, of instrumental color refracted through pitch and back again- but each also offers a radically different conception of the piano. “What do we listen to in Feldman? Music as an art form, versions of ‘something else,’ how time passes, or a man sitting at a piano? Such clear music, so many questions.” (Christopher Fox)"
HELI        ,HELICON - CHALLENGE RECORDS,HEL 029628,7293627962827,"Israel Philharmonic Orchestra; Mehta, Zubin","Beethoven, Ludwig van","Beethoven: Symphonies Nos. 5 and 6, ""Pastoral"" - Die Geschöpfe des Prometheus: Overture",COMPACT DISC,1,13.25,20.99,2017,
HELI        ,HELICON - CHALLENGE RECORDS,HEL 029631,7293627963121,ISRAEL PHILHARMONIC ORCHESTRA  MEHTA,MOZART  SCHUBERT,SYMPHONY N.9  SYMPHONY NO.38,COMPACT DISC,1,13.25,20.99,2017,"This disc joins two masterpieces of the orchestral repertoire: the last fully classical of Mozart's symphonies (no. 38) and the last symphony by Schubert, the triumph of the romantic sensitivity. Mehta and IPO ravish the listener in both cases, enhancing the specific features of each symphony structure and atmosphere."
HELI        ,HELICON - CHALLENGE RECORDS,HEL 029644,7293627964425,"Israel Philharmonic Orchestra; Mehta, Zubin; Bronfman, Yefim","Brahms, Johannes; Chopin, Frédéric; Saint-Saëns, Camille; Scarlatti, Domenico; Schumann, Robert",Brahms & Saint-Saëns: Piano Concerto No. 2,COMPACT DISC,1,13.25,20.09,2017,"This disc tells us the story of a musical and human friendship between two great artists: Zubin Mehta and pianist Yefim Bronfman. The two recordings are made on a 18 years span of time (1991, 2009) and confirm the feeling between the two artists and their common penchant towards late Romantic music. The two Concertos were composed in 1868 (Saint-Saens) and in 1881 (Brahms)."
HELI        ,HELICON - CHALLENGE RECORDS,HEL 029655,7293627965521,"Israel Philharmonic Orchestra; Mehta, Zubin; Zukerman, Pinchas","Bach, Johann Sebastian; Elgar, Edward",Elgar: Violin Concerto - Bach: Violin Concerto,COMPACT DISC,1,13.25,20.09,2017,"This disc is another brilliant example of a long-lasting human friendship and musical collaboration between Zubin Mehta and his Israel Philharmonic with a great soloists. In this case it is the world-famous violinist Pinchas Zukerman. The Elgar's Concerto is a real tour de force for its length (more than 45 minutes) and its difficulty. A live, immaculate performance such as Zukerman's is a remarkable achievement. The Bach Concerto is an ideal fill-up, as one fo the most beloved violin and orchestra works."
HELI        ,HELICON - CHALLENGE RECORDS,HEL 029679,7293627967921,ISRAEL PHILHARMONIC ORCHESTRA,VARIOUS,LIVE RECORDINGS 1957-2006,COMPACT DISC,13,53.03,81.99,2017,"On the occasion of the 80th Anniversary of the Israel Philharmonic Orchestra, Helicon Classics is proud to present a new, prestigious set of 12 CD’s + a Bonus CD of recordings from the orchestra’s archives. The repertoire in this set is very special: a veritable treasure trove of in-concert material, including rare recordings never previously released."
HGT         ,HUNGAROTON,HCD14357,5991811435721,"Gábor, Máté","Szerb, Antal",Szerb Antal,COMPACT DISC,1,14.81,22.99,2017,"Hungarian writer Antal Szerb (1901-1945) is recognized as one of the major Hungarian literary personalities of the twentieth century. His first novel was released when he was just 32. Shortly thereafter he was made a Professor of Literature at the University of Szeged, and was twice awarded the Baumgarten Prize. This release features several of his short stories, read in Hungarian. “His love affair with literature was passionate, intense, and serious, but for all that it was never humorless, and it never lost the flirtatious and giddy quality of an adolescent crush. Reading Szerb on literature – reading Szerb at all – is like watching a lover dote on the object of his affections... It is the disparity between literary perfection and drab actuality that motivates us, in Szerb’s view, to improve our world, to question its assumptions and tear at its established fabrics.” (Becca Rothfield, The New Republic) “The Hungarian master… left a scholarly body of criticism as well as fiction, including his masterpiece, Journey By Moonlight (1937) and some glorious stories gathered here.” (Eileen Battersby, Irish Times)"
HGT         ,HUNGAROTON,HCD32775,5991813277527,"Ittzés, Gergely; Szilasi, Alex","Devienne, François; Gaubert, Philippe; Mouquet, Jules; Pierné, Gabriel; Poulenc, Francis","The Great Book of Flute Sonatas, Vol. 3: French Music",COMPACT DISC,1,14.81,22.99,2017,"In flute playing French music and its performing style are crucial. We gain a taste of this on the third disc of the seven- volume series that surveys more than a century and a half. Central to this is the turn of the century, which brought a new golden age of the flute in Paris. The characteristic pastoral voices, playfulness and melancholy of the period are complemented by the dramatic energy of the instrument, thanks to Pierne´. A graduate of the Budapest Liszt Academy of Music, Gergely Ittzes is one of the most proactive personalities of the flute scene. While being a researcher of his instrument and composer of many experimental flute works applying the most up to date flute techniques, especially polyphonic playing, he does not specialize in contemporary music only, but tries to connect it with tradition. His large repertoire includes all the important works written for his instrument and a great number of rarities from the past centuries and today. In addition to classical and modern music, several other styles have also influenced his musical idiom, like jazz and free improvisation."
HGT         ,HUNGAROTON,HCD32776,5991813277626,"Ittzés, Gergely; Nagy, Péter","Anonymous; Jongen, Joseph; Pijper, Willem; Pilati, Mario; Ravel, Maurice","The Great Book of Flute Sonatas, Vol. 4: Impressionism",COMPACT DISC,1,14.81,22.99,2017,"Although Impressionism suits the flute very well, the greatest French masters did not compose sonatas for the instrument. On the fourth disc of the seven-volume series their followers, of various nationalities, will compensate for their absence, introducing the wide palette of colors of the pair of instruments. Ravel’s youthful sonata was composed for the violin but it can effectively be performed on the flute. A graduate of the Budapest Liszt Academy of Music, Gergely Ittzes is one of the most proactive personalities of the flute scene. While being a researcher of his instrument and composer of many experimental flute works applying the most up to date flute techniques, especially polyphonic playing, he does not specialize in contemporary music only, but tries to connect it with tradition. His large repertoire includes all the important works written for his instrument and a great number of rarities from the past centuries and today. In addition to classical and modern music, several other styles have also influenced his musical idiom, like jazz and free improvisation."
III         ,III MILLENNIO,IIIMIL 0144,8026097020266,Chominciamento di Gioia,"Alfonso X; Anonymous; Coucy, Chatelain de; de Machaut, Guillaume; Hildegard von Bingen; Navarre, Thiebaut de; Traditional",Rosa das rosas,COMPACT DISC,1,14.03,21.99,2017,"The program proposes some songs dedicated to the rose in its various symbolic aspects in XIII and XIV sec. The release's title is the beginning of one of the most famous Cantigas de Santa Maria, which proposes the main rose medieval allegory as an image of Virgo, also used to represent many holy concerts. Many values found a metaphor in the rose. This work stresses the universality of a symbol that inspired secular, religious and music literature all around Europe, and it found equal citizenship in three great cultures, the Hebrew, Christian and Islamic ones, that stood out the medieval occident. The group Chominciamento di Gioia is among the most important in Italy for the performance of early repertoire, note their collaboration with Angelo Branduardi in the realisation of his project ""Futuro Antico""."
III         ,III MILLENNIO,IIIMIL 0145,8026097020273,Ensemble Calixtinus,Alfonso X; Anonymous; Traditional,"Ondas, le vie del mare: Cantigas de amigo, Martin Codex (Sec. XIII)",COMPACT DISC,1,14.03,21.99,2017,"Hidden inside the binding of a XVII sec. book, the Cantigas de amigo of the troubadour Martin Codax, were discovered by Pablo Vindel from Madrid among 1913-14. They consist in six melodies and seven poems and represent the only galligo-Portuguese secular cantigas form in the Middle Age. Here the melancholy spirit of lyric joints to some popular music forms. Their shorts texts with simple melodies communicate the thoughts of a young woman (moça) watching the sea remembering her man faraway from Vigo Coasts, symbol of frontiers between sea and heart. The songs are refrained by traditional instruments with Arabian- Andaluse musical forms (Muwassahat and Karjas). The Ensemble Calixtinus was founded in 1991. It is inspired by the homonym code from which takes the starting point for a research on vocal and instrumental practices from XI to XV sec. He joints his music passion to the careful historical, linguistic and iconographical studies, necessary to reconstruct the European musical traditions in the Middle Age, and particularly in the Mediterranean Region."
III         ,III MILLENNIO,IIIMIL 0151,8026097020327,"Russo, Roberto","Debussy, Claude; Gershwin, George; Ginastera, Alberto; Kabalevsky, Dmitry Borisovich; Russo, Roberto; Shostakovich, Dmitri",Preludi del novecento: 20th Century Preludes,COMPACT DISC,1,14.03,21.99,2017,"Preludi del Novecento is entirely based on one of the most free and complex form of music, the Preludio. The piano player and composer Roberto Russo follows an excursus which can be portrayed as a “geopolitical” overview: along with Western Europe, Asian Europe and the Americas have shown through compositions such as Debussy’s Three Préludes (from The Premier Livre), Kabalevsky’s Four Préludes op. 5, Shostakovich’s Five Preludes, Gershwin’s Three Preludes for piano and Ginastera’s Twelve Preludios Americanos, Russo’s nine Preludes. Robert Russo (b. 1966) began studying piano with his father when he was just a young boy. He went on to study piano with Daniel Rivero, Franco Scala, and Maria Tipo, and composition with Silvano Sardi and Domenico Bartolucci. He is a guest at classical music festivals all over the world, and his original compositions have been performed in Italy, France, Norway, Poland, Denmark, and the United States."
INN         ,INNOVA,INN962,726708696221,"Riverside Winds; Thompson, Sonja; Jacobson, Jim; Klemp, Merilee; Anderson, Trudy; Kienzle, Kathy; Jette, Maria","Anonymous; Stokes, Eric",Stokes: The Lyrical Pickpocket,COMPACT DISC,1,11.69,17.99,2017,"Eric Stokes was a “musical citizen” in the Twin Cities for almost forty years, teaching in the Music School at the University of Minnesota from 1961 after having studied there under Paul Fetler and Dominick Argento. Eric has been variously described as a crusty eccentric, wonderfully humorous, very healthy and resourceful American composer of gentle, witty, lyrically accessible music, with a taste for folkloric Americana and a “Whitmanesque” ear. This collection of chamber music, delightfully performed by some of those closest to him, shows his range and deep respect for performers and listeners. The works are as fun to play as they are to hear, and bring to mind the affable collegiality and the pragmatic purpose of his musical life. There are echoes of Charles Ives, Henry Brant, John Cage thrown into the mix of lyrical whimsy and solid recital craft. Song, poetry, music for special occasions, friendly offerings, audience participation, and educational twists all take center stage in this album; as much a tribute to Eric’s living gifts as it is a reminiscence of a bygone day."
INN         ,INNOVA,INN978,726708697822,Diderot String Quartet,"Grill, Stanley",Stanley Grill: At the Center of All Things,COMPACT DISC,1,11.69,17.99,2017,"At the Center of All Things brings together the expressive, early-music influenced string quartets of Stanley Grill with the intense, visceral sound of the Diderot Quartet’s gut-stringed instruments. A composer for whom the string quartet is the perfect medium to express, in a modern idiom, his passion for the contemplative aspects of Renaissance vocal music, the album includes three of Stanley Grill’s many string quartets: American landscapes, Lonely Voices and the title track, At the Center of All Things. Raised in New York City, Stanley Grill has spent a lifetime composing music as an act of translation, trying to understand the world and convey that understanding in musical terms. Two main themes carry through in his work- music composed as a reflection of the physical world and music composed to inspire and promote world peace. These themes are at the heart of all three works included on At the Center of All Things. The unique sound that emerges from the Diderot Quartet’s period instruments is ideal for these three introspective and intensely personal works. On this album, the Diderot gives a brilliant, evocative performance that perfectly captures the nature of the composer’s work- music that is completely contemporary while simultaneously looking back in time to the beauty and harmony of early vocal music."
INN         ,INNOVA,INN983,726708698324,"Grand Valley State University New Music Ensemble; Ryan, Bill","Cuthbért, Adam; Finch, Matthew; Rhode, Daniel",Return,COMPACT DISC,1,11.69,17.99,2017,"Go big or go home, they say. The ever-intrepid New Music Ensemble at Grand Valley State University (Allendale, Michigan) gets to do both. Having conquered the Big Apple with their rendition of Steve Reich’s Music for 18 Musicians, and then turning to Terry Riley’s In C, performing and remixing it for their most recent innova album, they now return home to see what they can come up with on their own. Their wholesome farm-to-table freshness is apparent in this new album where three alumni wrote acoustic music for the group and then took back the recordings to play with in the studio. Return may not have had to look beyond its own back yard for materials, but this album of hybrid electronic-acoustic audio landscapes opens up a wide musical horizon- forward gazing, a big chill and sentimental, with surprises along the way. In the end it is a youthful vision of beauty unencumbered by textbook dogma. And to polish it all off, the mastering was done by Grammy winner Randy Merrill at Sterling Sound. All the music on this album was written by three former students of ensemble director and composer Bill Ryan: Daniel Rhode, Adam Cuthbert, and matt Finch. With their 15 new tracks, the ensemble has now commissioned over 60 new works since its inception in 2006."
IR          ,INTAKT RECORDS,INT288,7640120192884,"Hassler, Hans","Hassler, Hans",Wie die Zeit hinter Mir Her,COMPACT DISC,1,15.59,23.99,2017,"Hans Hassler, born 1945 in Graubunden, East Switzerland, is the true Swiss king of accordion. Hassler inspires the listener with his playful virtuosity, a good sense of humour and a musical imagination without borders. For Hans Hassler, performing on a variety of stages, to return to the studio as a soloist means adding something significant to anything which has already been played. It doesn’t necessarily have to be new or different; it has to be substantial. Hans Hassler has retained something of the originality of his playing. He combines this elemental, physical and spontaneously deployed music-making power with a finely tuned sense for artistic form. Appropriately enough for this two-handed instrument, this often involves a dialogue across the spectrum between heavenly descant and droning lowlands. There are ethereal lone notes and powerful clusters of tones, and altogether a great deal of dynamics, scurrility, humour, drama and thoughtfulness. That, if we wish to name it, is Hassler music."
IR          ,INTAKT RECORDS,INT295,7640120192952,Borderlands Trio,"Crump, Stephan; Davis, Kris; McPherson, Eric",Asteroidea,COMPACT DISC,1,15.59,23.99,2017,"Borderlands Trio, the collective effort of bassist Stephan Crump, pianist Kris Davis and drummer Eric McPherson, has luck on its side. Less than a year old, its chemistry is unusually deep. And while I don’t often use the term, it’s also a band that boasts a bit of magic. ... The album title Asteroida is the Latin term for starfish – a creature that can regenerate parts of itself whenever need be. That idea resonates with Crump because of the trio’s ability to steadily develop new landscapes, and the Stephan Crump reminds that the word starfish conjures notions of both the ocean and outer space. ‘Gravity, magnetism, constellations, nature. With this band, we’re always expanding and contracting, recontextualizing what’s around us and heading for the instantly inevitable.’... Ultimately Asteroidea is a treatise on immediacy and a deep dive into the spectrum of responses made by any one gesture. Pay close attention. Its grooves are always morphing, its drama boasts moments of whimsy, and its creators are just getting started."
ICA         ,INTERNATIONAL CLASSICAL ARTIST,ICAB5141,5060244551411,"Rubinstein, Arthur; Gieseking, Walter; Menuhin, Yehudi; Borodin Quartet; London Symphony Orchestra; London Philharmonic Orchestra; Culshaw, John; Carlyle, Joan; BBC Symphony Chorus; Rozhdestvensky, Gennady; Monteux, Pierre; Amis, John; Moore, Gerald; Lush, Ernest; Richter, Sviatoslav; BBC Symphony Orchestra; Schwarz, Rudolf; Arrau, Claudio; Davis, Colin; Hess, Myra; Ángeles, Victoria de los; English Chamber Orchestra; Anda, Géza; Fournier, Pierre; Stravinsky, Igor; Oistrakh, David; Sargent, Malcolm; Beecham","Alberti, Rafael; Andersen, Hans Christian; Anonymous; Bach, Johann Sebastian; Bartók, Béla; Baudelaire, Charles; Beethoven, Ludwig van; Benzon, Otto; Berlioz, Hector; Bible; Bjørnson, Bjørnstjerne; Borodin, Alexander; Brahms, Johannes; Cadenas, Jose Juan; Castelnuovo-Tedesco, Mario; Cherubini, Luigi; Chopin, Frédéric; Culshaw, John; de Visée, Robert; Debussy, Claude; Delgado, Sinesio; Delibes, Léo; Duparc, Henri; Dvorák, Antonín; Falla, Manuel de; Galilei, Vincenzo; Gautier, Théophile; Granados, Enrique; Gr",V2: BBC LEGENDS,COMPACT DISC,20,41.33,63.99,2017,"ICA Classics, through its long term contract with BBC Worldwide, are proud to release a second volume of the best selling BBC Legends set, featuring twenty albums of some of the greatest artists of the twentieth century. Volume 1 was released in 2013 and comprised twenty albums as well, taken from the award-winning BBC Legends catalogue, which has been unavailable since 2010. Here is the follow-up. Artists include Arturo Toscanini, Sviatoslav Richter, Claudio Arrau, Sir William Walton, and more. Also included are interviews and memories of Kirsten Flagstad and Carlo Maria Giulini."
ICA         ,INTERNATIONAL CLASSICAL ARTIST,ICAC5142,5060244551428,"Karajan, Herbert von; Haskil, Clara; Philharmonia Orchestra","Mozart, Wolfgang Amadeus; Ravel, Maurice; Tchaikovsky, Pyotr Ilyich","Mozart, Ravel & Tchaikovsky: Orchestral Works",COMPACT DISC,2,19.49,29.99,2017,"This release has been sourced from the Richard Itter archive. After 12 years of negotiation, ICA Classics has signed an exclusive long term agreement with the Lyrita Recorded Edition who are responsible for the Richard Itter Trust. The collection is very important for collectors because it has never been released before onto the market. Herbert von Karajan’s association with the Philharmonia Orchestra started in 1948 and continued to 1960. Despite this long relationship, there are practically no live recordings from London’s Royal Festival Hall of Karajan and the Philharmonia caught ‘on the wing.’ Karajan’s live Philharmonia account of Tchaikovsky’s Symphony No. 4 in 1955 is an unrestrained version of his studio recording of 1953 which The Gramophone described as ‘phenominal, a record in a thousand.’ Ravel’s Rapsodie espagnole was played in London just prior to Karajan’s Philharmonia tour of the USA in Autumn 1955 and was thought at the time to be even more sensuously beautiful than his widely praised studio account with the Philharmonia from 1953. The Mozart concert is important because it features the Romanian pianist Clara Haskil with whom Karajan had an extraordinary rapport. Since they were both contracted to different companies, they never recorded together which makes this memento of their collaboration especially valuable. Futhermore, this live 1956 London performance of the ‘Jupiter’ Symphony also fills an important gap in Karajan’s PHilharmonia discography, since a studio recording begun in August 1953 was never completed."
ICA         ,INTERNATIONAL CLASSICAL ARTIST,ICAC5144,5060244551442,"State Academic Symphony Orchestra of Russia (Evgeny Svetlanov); Jurowski, Vladimir","Tchaikovsky, Pyotr Ilyich",Tchaikovsky: Sleeping Beauty,COMPACT DISC,2,19.49,29.99,2017,"ICA Classics is proud to present Vladimir Jurowski’s recording of Tchaikovsky’s The Sleeping Beauty. It was recorded live in December 2013 with the ‘Svetlanov’ orchestra. Jurowski has already accumulated a large catalogue of recordings all of which have received great critical acclaim. He is a proven seller. Jurowski’s interpretation is based on his view that Acts 1 & 2 inhabit a Romantic sound world and then between Act 2 and 3, the sound changes completely becoming drier with much sharper outlines. He has said that if it were not for Tchaikovsky’s untimely death, he would have developed a similar style of composition to Stravinsky between 1917 and 1928, around the time of Pulcinella. The Sleeping Beauty recorded here is performed complete. The State Academic Symphony Orchestra of Russia is one of Russia’s oldest orchestras dating back to 1936. Over the past 80 years, it has been directed amongst others by Gauk, Rakhlin, Ivanov and the great Evgeny Svetlanov. In 1972, it was grated the honorary title ‘academic’ for its exceptional creative achievements and in 2006 the State Academy Symphony Orchestra was officially named after Svetlanov. Jurowski was appointed Artistic Director in 2011."
