2018,Innova,INN993,726708699321,Robert Gibson ,Gibson: Flux & Fire,James Stern; Audrey Andrist; Robert Oppelt; Richard Barber; Jeffrey Weisner; Ali Kian Yazdanfar; Eric Kutz; Aeolus Quartet; Katherine Murdock,1,CD,11.69,17.99,"Since the 1980s, Robert Gibson has been working behind the scenes as an accomplished jazz and orchestral bass player, and as School of Music Director at the University of Maryland. He has also been an active composer. So it is high time he came center stage and we had a chance to hear his own chamber music. Flux and Fire features Gibson’s works for stringed instruments that were inspired by poetry. The fluid boundary between music and poetry as art- and to specific poems as inspiration for instrumental music- is a deeply personal one for the composer and is a defining characteristic of much of his music. Some of the poets he draws from include Alain Bosquet, Stanley Kunitz, and Paul Muldoon, while the listener may discern allusions to the music of Debussy and Takemitsu. The title of the double bass quartet Soundings is a reference in part to the nautical term for measuring the depth of water. This term has an obvious connection to the double bass as the “deepest” sounding string instrument of the orchestra. As a professional bassist, the composer notes that this work is “a personal exploration of the instrument that is closest to me in my life as a musician.” This recording showcases four members of the National Symphony. Two string quartets are the chronological bookends of this project. The quartets are framed in the album by three versions of Night Music, a solo work commissioned for the Third Triennial Johansen International Competition for Young String Players (2003) and written so that the work is suitable for performance on violin, viola, or cello without any instrument specific editing.",,https://b2b.naxosusa.com/Album.aspx?product=INN993,01 Classical,Classical,Classical|Chamber Music,,,2018 Robert Gibson,,,,,,,,,,,,,,,,,,,,
2018,J.S. Bach-Stiftung,B665CD,7640151160296,Johann Sebastian Bach ,"Bach Kantaten, Vol. 23",Chor & Orchester der J.S. Bach-Stiftung ,1,CD,14.81,22.99,"This release, the 23rd volume in the J.S. Bach Foundation’s exploration of Bach’s Cantatas, presents three more of his masterful sacred works: BWV 109 “I have faith, O dear Lord, help my Unbelieving,” BWV 164 “You who the name of Christ have taken,” and BWV 187 “Here look now all men to thee.” The J.S. Bach Foundation has embarked on a remarkable undertaking: over a period of some 25 years, the Foundation will perform the complete vocal works by Johann Sebastian Bach (1685–1750). Each month, one of the over 200 Bach cantatas is performed in the idyllic town of Trogen in Appenzell, Switzerland. With a rhythm of 12 cantatas per year, the project is estimated to conclude in the year 2030. All introductory workshops, concerts and reflection lectures on the cantata texts are recorded; the texts of the lectures are published in a continually expanding Bach Anthology. The main aim of the J.S. Bach Foundation's ambitious project is to provide a living Bach experience for today's listeners and to deepen our understanding of the great composer's works. The artistic director of the foundation is Rudolf Lutz, who rehearses and conducts all performances with the choir, orchestra and solo vocalists.",,https://b2b.naxosusa.com/Release.aspx?id=B665CD,01 Classical,Classical,,Switzerland,,2018 J.S. Bach-Stiftung St. Gallen,,,,,,,,,,,,,,,,,,,,
2018,Kairos,0015038KAI,9120040731243,Johannes Kalitzke ,Kalitzke: Story Teller; Figuren am Horizont,Johannes Moser; Ivana Pristasova; Deutsches Symphonie Orchester Berlin; oenm: osterreichisches ensemble fur neue musik,1,CD,14.81,22.99,"Story Teller and ""Figuren am Horizont"" are two recent concertos of German composer Johannes Kalitzke. In Story Teller highly acclaimed shooting star Johannes Moser becomes a narrator in a story based around a picture by fashion photographer Tim Walker. Each movement of Figuren am Horizont is an ""obituary"" dedicated to a lost friend of the composer. Johannes Kalitzke studied church music in Cologne from 1974 until 1976. After passing his exams, he studied piano with Aloys Kontarsky, conducting with Wolfgang von der Nahmer and composition with York Holler at the Cologne Music Academy. As a composer he has received a number of commissions for the Conaueschingen Music Days and the Witten Days for New Chamber Music, as well as for numerous radio orchestras. His teaching activities include ensemble seminars at the Folkwang University of the Arts in Essen and at the Hannover Academy, the directorship of the ensemble forum at the Darmstadt Summer Courses, and conducting courses at the Salzburg Summer Academy. Since 2015 he has been professor of conducting at the Mozarteum University Salzburg. He has received numerous awards including the Bernd Alois Zimmermann Prize of the City of Cologne, and has been a member of the Berlin Academy of the Arts since 2009.",,https://b2b.naxosusa.com/Release.aspx?id=0015038KAI,01 Classical,Classical,,Germany,2018 paladino media,2018 paladino media,,,,,,,,,,,,,,,,,,,,
2018,Klanglogo,KL1527,4037408015271,Bert R. Anthony; Gabriel Baille; Ludwig van Beethoven; Anton Diabelli; Reynaldo Hahn; Georg Friedrich Handel; Emmerich Kalman; Ernest Richard Kroeger; Jean-Baptiste Lully; Wolfgang Amadeus Mozart; Gioachino Rossini; Joseph Rummel; Soeren Sieg; Pyotr Ilyich Tchaikovsky; Giuseppe Verdi; Julius Weissenborn ,Berliner Blockfloeten Orchester: Alla Turca,Berliner Blockfloeten Orchester; Nora Thiele,1,CD,14.81,22.99,"For centuries, European composers have looked towards the Orient and captured their imagination in music. Recorded by the Berliner Blockfloten Orchester, ‘Alla Turca’ makes audible not only the musical diversity of such Western representations of the Orient, but also the manifold timbral facets of the recorder. Well-known works such as Mozart’s ‘Rondo alla Turca’ stand alongside unfamiliar gems. Resplendent marches are contrasted with gentle Oriental idylls. Contemporary depictions are juxtaposed with Baroque perspectives. On their journey to the Orient, listeners encounter Jean-Baptiste Lully, Giuseppe Verdi, and Gioachino Rossini, as well as Julius Weissenborn, Ernest Richard Kroeger, and Reynaldo Hahn. Soren Sieg’s commissioned work ‘Jabal Ram’ deserves special mention amongst this colourful company: it is the disc’s only piece that was written for a recorder orchestra. All other compositions were originally written for piano, organ, or even the bassoon, or formed part of stage works. With meticulous care, Simon Borutzki has arranged these works for recorders. His bespoke arrangements enable the Berliner Blockfloten Orchester to present the diversity of recorder music to full effect — ranging from soft heights to unexpectedly warm depths. The orchestra’s sound is enriched by percussionist Nora Thiele. In some cases, her performances are improvised responses to a given work’s atmosphere, offering the ideal complement to the Oriental marches and dances of ‘Alla Turca’.",,https://b2b.naxosusa.com/Release.aspx?id=KL1527,01 Classical,Classical,Classical,Germany,2018 Rondeau Production,2018 Rondeau Production,,,,,,,,,,,,,,,,,,,,
2018,Metier,MSV28531,809730853128,Paul Archbold; Edward Cowie; Christopher Fox; Sam Hayden; Dorothy Ker ,"New Music for a New Oboe, Vol. 2",Christopher Redgate; Stephen Robbings; Paul Archbold; Coull Quartet,1,CD,14.03,21.99,"Christopher Redgate is undoubtedly one of the world’s finest exponents of the most advanced avant-garde music for the oboe. This sequel to ‘New Music for a New Oboe’ again features two new instruments developed by Redgate in order to explore more advanced techniques – the Howarth-Redgate Oboe and the Lupophon (a bass oboe), in works by five English composers. Utilising multiphonics and other techniques, Redgate produces a unique sound world, whether with piano (Hayden’s ‘surface/tension’, string quartet (The Colours of Dark Light) electronic wizardry (Unlocking the Grid), or overdubbing (Clepsydra). In most cases here especially the pieces by Hayden, Archbold and Ker, the composers worked in collaboration with Redgate to design works that were playable on the new instruments, though impossible on traditional oboes. The areas explored here include the extreme high range, various microtonal divisions and multiphonics – a repertoire of sounds and techniques for which the new instrument was designed with the intention, not only of meeting today’s demands, but also of building further potential into the instrument.",https://youtu.be/AttK3S8Fg9g,https://b2b.naxosusa.com/Album.aspx?product=MSV28531&medium=phy,01 Classical,Classical,Classical|Avant-Garde,Austria,2018 Divine Art Ltd,2018 Divine Art Ltd,,,,,,,,,,,,,,,,,,,,
2018,Metier,MSV28571,809730857126,Eric Craven ,Craven: Entangled States,Mary Dullea ,2,CD,14.03,21.99,"Eric Craven is like no other composer – both because for most of his life, he has been a recluse from the musical establishment while living out his role as family man and teacher, and also because his compositional technique is his alone. Aleatory in general principle but more complex, his works contain elements of both high-order and low-order ‘non-prescriptive’ writing – in other works varying degrees of flexibility allowed to the performer. Totally abstract in form and concept, though inspired by a principle (here, the particle entanglement in Quantum Mechanics), the pieces, especially ‘low-order’ where the score is more prescribed, can take on the appearance of other forms such as baroque fugue, romantic prelude or even soft jazz. Moreover the music is hardly ever ‘challenging’ for the listener, with quasi-tonal, melodic flow. In many ways Craven is laying down a new direction for piano composition. Mary Dullea in her third album of Craven’s music demonstrates her amazing pianistic prowess but also her perceptivity and understanding of the scores which she realises in full showing wonderful expertise in interpretation. Dullea, as both solo artist and member of the Fidelio Trio, is becoming one of the ‘must-hear’ pianists in the contemporary music world.",https://youtu.be/UNTbvtjCXFI,https://b2b.naxosusa.com/Album.aspx?product=MSV28571,01 Classical,Classical,Classical|Piano,Austria,2018 Eric Craven,2018 Divine Art Ltd,,,,,,,,,,,,,,,,,,,,
2018,Metier,MSV77207,809730720727,John McLeod ,McLeod: Complete Piano Music,Murray McLachlan; Rose McLachlan ,2,CD,20.27,31.99,"John McLeod is a hero amongst Scottish musicians, not only for his prowess as one of the most inspired, if not among the most prolific, composers of today, but also for his work as a concert pianist, championing young composers as well as classical figures such as Haydn. This double album contains all of his music for solo piano including the five sonatas and ‘Haflidi’s Pictures’ – works with narration and piano based on visual art by Haflidi Halgrimsson. Murray McLachlan is a highly esteemed pianist, teacher and enabler – and prolific recording artist. These recordings are from a series of live recitals in 2017 when McLachlan presented the entire McLeod piano output to a highly appreciative audience. All of McLachlan’s children are already displaying exceptional musical talent; here, 15-year-old Rose makes her very fine recording debut. A very generous album of music!",https://youtu.be/OxvWUsRPTGo,https://b2b.naxosusa.com/Album.aspx?product=MSV77207&medium=phy,01 Classical,Classical,Classical|Piano,Austria,2018 Divine Art Ltd,2018 Divine Art Ltd,,,,,,,,,,,,,,,,,,,,
2018,Mode Records,MOD-CD-304,764593030423,John Cage ,"Cage: Works for Piano, Vol. 10",Thomas Schultz ,1,CD,14.81,21.99,"The Solo for Piano is part of the legendary “Concert for Piano and Orchestra.” It is an indeterminate work, consisting of 63 pages made of 84 different types of composition, each appearing as its own type of notation. The performer creates his own performance by choosing which pages to play and in which order; pages can also be omitted. Cage began by choosing, using chance operations, a way of composing based on either his Music for Piano series – single notes, or on Winter Music – chords, or aggregates of notes. Chance operations would also determine whether a variation on one of these two types would be used or whether something completely new, with its own subsequent variations, would be written. When Cage wrote the Two Pieces for Piano (1935), he was already studying with Arnold Schoenberg. Schoenberg’s influence on Cage undoubtedly accounts for the music’s 12-tone-row-based organization, but Cage’s own version of this system had the twelve note series broken down into short pitch/rhythm cells. Later Cage began a study of Indian philosophy and came to believe that the purpose of music is “to imitate nature in its manner of operation” and “to sober and quiet the mind thus rendering it susceptible to divine influences.” These principles underlie another set of piano pieces that Cage wrote in the months May to August, 1946, entitled again, Two Pieces for Piano (1946). These later pieces are more extensively worked out and possess a sense of urgency and heightened drama, brought about in the first piece by long silences and in the second by a quicker flow and variety of musical events distributed over a greater range of the instrument. The silences heard in the first piece are an early example of what later became a pillar of Cage’s thought and music — the primacy of silence.",,https://b2b.naxosusa.com/Release.aspx?id=MOD-CD-304,01 Classical,Classical,Classical|Avant-Garde,United States,2018,2018 Mode Records,,,,,,,,,,,,,,,,,,,,
2018,NEW FOCUS RECORDINGS,FCR207,767223519954,Forrest Pierce ,Pierce: The Sun & Other Stars,Kivie Cahn-Lipman; Charlotte Mundy; Elizabeth Derham; Kallie Ciechomski,1,CD,15.59,23.99,"From the exuberant, singular American composer Forrest Pierce comes a collection of glittering major works for strings and voice. His subjects are the sheen of dragonflies, sacred birch bark scrolls, and the cataclysmic nature of ecstatic mystical experience, interpreted by renowned cellist Kivie Cahn-Lipman and an all-star roster of musicians. At the center of the album is The Dante Samadhi, the epic setting of Canto XXXIII from Dante’s Paradiso, a Western account of enlightenment made vivid with echoes of Monteverdi, Britten, and Pierce’s own ecstatic melodic language and searing vision of tonality. Blistering, virtuosic passagework and hankering emptiness share the stage in Silver Birch Scroll for solo cello with Aspen trees, and in the fiery string trio Lord of June. The Sun and Other Stars reveals a masterful, passionate compositional voice in service of a vision of unbridled joy, unlike that of any other composer.",,https://b2b.naxosusa.com/Release.aspx?id=FCR207,01 Classical,Classical,Classical|Contemporary Era,United States,2018 Forrest Pierce,2018 Forrest Pierce,,,,,,,,,,,,,,,,,,,,
2018,NEW FOCUS RECORDINGS,FCR192,747565635253,Alban Berg; Claude Debussy; Arnold Schoenberg; Anton Webern ,Jacob Greenberg: Hanging Gardens,Jacob Greenberg; Tony Arnold,2,CD,15.59,23.99,"Pianist Jacob Greenberg connects two post-Wagnerian compositional lineages that are usually seen as divergent on this beautiful curated release -- Debussy's intuitively driven harmonic world and the Second Viennese School's rigorously systematic approach to pitch. He asserts that the unifying element lies in the sensuality of this music and his solo performances of music by Debussy, Berg, and Webern, along with a deeply moving performance Schoenberg's hidden gem of a song cycle ""The Book of Hanging Gardens"" with soprano Tony Arnold testify to his sensitivity to the textural richness that connects these aesthetic schools, despite their philosophical differences. Pianist Jacob Greenberg’s work as a soloist and chamber musician has earned worldwide acclaim. He is a longtime member of the International Contemporary Ensemble, with whom he has performed throughout the Americas and Europe. Hailed by the New York Ties as “a bold, powerful interpreter,” soprano Tony Arnold is internationally acclaimed as a leading proponent of contemporary music in concert and recording, having premiered hundreds of works by established and emerging composers. As the soprano of the International Contemporary Ensemble, she is a catalyst for dozens of groundbreaking projects.",,https://b2b.naxosusa.com/Release.aspx?id=FCR192,01 Classical,Classical,Classical|Impressionist,United States,Jacob Greenberg,Jacob Greenberg,,,,,,,,,,,,,,,,,,,,
2018,Non Profit Music,NPM 1807,8437005650138,Andreas Foivos Apostolou; Ivan Palomares de la Encina; Jose Gonzalez Granero; Pavel Karmanov; Elena Kats-Chernin; Jan Wachowski ,Daniel del Pino & Habemus Quartet: In Crescendo,Daniel del Pino; Habemus Quartet; Erica Ramallo; Vicente Cueva; Marian Herrero; Simon Veis ,1,CD,14.81,22.99,"The concept of this release responds to an idea that arose at the time of programming a concert of consonant contemporary music several years ago by the Non Profit Music Foundation. The aim was not only to increase the loudness of the programme but also the sound texture that the listener would perceive. With this aim in mind, the concert begins with the least possible instrumentation and the number of instruments on site is increased until the last piece is programmed. In this sense, the recital presented on this album meets precisely the same criterion. Thus, the program begins with a solo piano piece followed by a duet between viola and piano. The third piece that can be heard is a string quartet followed by a quartet with piano, that is, piano together with violin, viola, and cello. Then, the texture of another string quartet returns, ending the recital with a piano quintet where all the instrumentalists are on stage. This album contains the world premiere recordings of the works awarded in the first edition of Cum Laude Music Awards.",https://youtu.be/x5a8K0eDDPE,https://b2b.naxosusa.com/Release.aspx?id=NPM 1807,01 Classical,Classical,Classical|Chamber Music,Spain,2018 Non Profit Music Foundation,2018 Non Profit Music Foundation,,,,,,,,,,,,,,,,,,,,
2018,Opus Arte,OA CD9043D,809478090434,Richard Wagner ,Wagner: Der fliegende Hollander,Samuel Youn; Ricarda Merbeth; Franz-Josef Selig; Benjamin Bruns; Christa Mayer; Tomislav Muzek; Bayreuth Festival Orchestra & Chorus,2,CD,21.05,32.99,"This live recording of Richard Wagner’s Der fliegende Hollander was made at the 2013 Beyreuth Fetival. This performance of Wagner’s opera, which tells the story of Daland, a Norwegian sea captain who just before reaching home is blown off course by a violent storm, received glowing reviews from the press. “The excellent Mr. Youn… sings with dignity touched with anguish… Merbeth… brings a big, penetrating voice to the role… Selig is a powerhouse Daland… Bruns brings an ardent voice and impetuosity to the Steersman… Thielemann… drew pulsing, dynamic and transparent playing from the… Orchestra… the result was music making of overwhelming naturalness.” (The New York Times) “… one revels in Christian Thielemann’s masterly handling of the Overture’s tempo modifications and thereafter, the lustrous sonorities that support the singers in this single-act version of the opera.” (Gramophone) “Christian Thielemann and das Festspielorchester received the biggest cheers, and rightly so: their account- thrillingly intense and demonic, while respecting of the sweeter passages- was superlative.” (The Financial Times).",,https://b2b.naxosusa.com/Album.aspx?product=OA%20CD9043D&medium=phy,01 Classical,Classical,,Austria,,2013 BF Medien GmbH; 2018 Royal Opera House Enterprises Ltd. ,,,,,,,,,,,,,,,,,,,,
2018,Opus Arte,OA CD9044D,809478090441,Richard Wagner ,Wagner: Tannhauser,Torsten Kerl; Camilla Nylund; Michelle Breedt; Kwangchul Youn; Markus Eiche; Lothar Odinius; Thomas Jesatko; Stefan Heibach; Rainer Zaun; Bayreuth Festival Orchestra & Chorus,3,CD,23.39,35.99,"This live recording of Richard Wagner’s Tannhauser was made at the 2014 Bayreuth Festival. “Kober’s conducting… is outstanding and the chorus are superb… The color that Nylund is able to apply… pays dividends with Elisabeth… Keri achieves a good balance between the more lyrical side of his character and the Romantic heldentenor… Musically it’s a glorious affair… that finds the true delicacy and poignancy within what is surely the most Romantic of Wagner’s works on the misunderstood suffering, exiled artist.” (OperaJournal) “Camilla Nylund’s Elisabeth and Kwangchul Youn’s Landgraf deservedly received the most applause at the curtain calls.” (Bachtrack) “Especially in the Singer’s Contest in the second act the performers act with heart and soul. Baumgarten developed a truly animated stage direction.” (Opernnetz)",,https://b2b.naxosusa.com/Album.aspx?product=OA%20CD9044D,01 Classical,Classical,,Austria,,2014 BF Medien GmbH; 2018 Royal Opera House Enterprises Ltd. ,,,,,,,,,,,,,,,,,,,,
2018,Opus Arte,OA 1254D,809478012542,Brett Dean; Matthew Jocelyn,Dean: Hamlet,Allan Clayton; Barbara Hannigan; Carah Connolly; Rod Gilfry; Kim Begley; John Tomlinson; David Butt Philip; Jacques Imbrailo; The Glyndebourne Chorus; London Philharmonic Orchestra,1,DVD,23.39,35.99,"This release is the world premiere recording of Brett Dean’s new opera based on Shakespeare’s best-known tragedy: To be, or not to be. This is Hamlet’s dilemma, and the essence of Shakespeare’s most famous and arguably greatest work, given new life in operatic form in this original Glyndebourne commission. Thoughts of murder and revenge drive Hamlet when he learns that it was his uncle Claudius who killed his father, the King of Denmark, then seized his father’s crown and wife. But Hamlet’s vengeance vies with the question: is suicide a morally valid deed in an unbearably painful world? Dean’s colorful, energetic, witty and richly lyrical music expertly captures the modernity of Shakespeare’s timeless tale, while also exploiting the traditional operatic elements of arias, ensembles and choruses. Matthew Jocelyn’s inspired libretto is pure Shakespeare, adhering to the Bard’s narrative thread but abridging, reconfiguring and interweaving it into motifs that highlight the main dramatic themes: death, madness, the impossibility of certainty and the complexities of action. ‘World Premiere of the Year’, 2018 International Opera Awards, London ‘…one of the unmissable operatic events of the year.’ (The Sunday Times 4 Stars) ‘…a richly imaginative composer at the top of his game.’ (The Times 4 Stars) ‘Dean’s music is many-layered, full of long, clear vocal lines … new opera doesn’t often get to sound this good … Hannigan’s spectacular high-soprano unhinging is the more shocking following her poise and inwardness’ (The Guardian 4 Stars) Clayton triumphs with ‘unimpeachable vocal and acting credentials’ (The Independent 4 Stars)",https://www.youtube.com/watch?v=uh3i9EeirhE,https://b2b.naxosusa.com/Album.aspx?product=OA%201254D&medium=phy,DVD/Blu-ray,DVD/Blu-ray,,Poland,,2017 Glyndebourne; 2017 Francois Roussillon et Associes; 2017 NHK; 2018 Royal Opera House Enterprises,78 Documentaries,7,Allan Clayton; Barbara Hannigan; Brett Dean; Christopher Lowrey; David Butt Philip; Francois Rousillon; Jacques Imbrailo; John Tomlinson; Kim Begley; London Philharmonic Orchestra; Neil Armfield; Rod Gilfry; Rupert Enticknap; Sarah Connolly; The Glyndebourne Chorus; Vladimir Jurowski,Francois Roussillon; Niel Armfield,1,,2017 Glyndebourne; 2017 Francois Roussillon et Associes; 2017 NHK; 2018 Royal Opera House Enterprises,PL,,NTSC,0,DVD-9,English,"English, French, German, Korean","Dolby Digital 2.0, DTS 5.1",,16:9,185,2018,
2018,Opus Arte,OA BD7231D,809478072317,Brett Dean; Matthew Jocelyn,Dean: Hamlet,Allan Clayton; Barbara Hannigan; Carah Connolly; Rod Gilfry; Kim Begley; John Tomlinson; David Butt Philip; Jacques Imbrailo; The Glyndebourne Chorus; London Philharmonic Orchestra,1,Blu-ray,31.19,47.99,"This release is the world premiere recording of Brett Dean’s new opera based on Shakespeare’s best-known tragedy: To be, or not to be. This is Hamlet’s dilemma, and the essence of Shakespeare’s most famous and arguably greatest work, given new life in operatic form in this original Glyndebourne commission. Thoughts of murder and revenge drive Hamlet when he learns that it was his uncle Claudius who killed his father, the King of Denmark, then seized his father’s crown and wife. But Hamlet’s vengeance vies with the question: is suicide a morally valid deed in an unbearably painful world? Dean’s colorful, energetic, witty and richly lyrical music expertly captures the modernity of Shakespeare’s timeless tale, while also exploiting the traditional operatic elements of arias, ensembles and choruses. Matthew Jocelyn’s inspired libretto is pure Shakespeare, adhering to the Bard’s narrative thread but abridging, reconfiguring and interweaving it into motifs that highlight the main dramatic themes: death, madness, the impossibility of certainty and the complexities of action. ‘World Premiere of the Year’, 2018 International Opera Awards, London ‘…one of the unmissable operatic events of the year.’ (The Sunday Times 4 Stars) ‘…a richly imaginative composer at the top of his game.’ (The Times 4 Stars) ‘Dean’s music is many-layered, full of long, clear vocal lines … new opera doesn’t often get to sound this good … Hannigan’s spectacular high-soprano unhinging is the more shocking following her poise and inwardness’ (The Guardian 4 Stars) Clayton triumphs with ‘unimpeachable vocal and acting credentials’ (The Independent 4 Stars)",https://www.youtube.com/watch?v=uh3i9EeirhE,https://b2b.naxosusa.com/Album.aspx?product=OA%20BD7231D&medium=phy,DVD/Blu-ray,DVD/Blu-ray,,Austria,,2017 Glyndebourne; 2017 Francois Roussillon et Associes; 2017 NHK; 2018 Royal Opera House Enterprises,78 Documentaries,7,Allan Clayton; Barbara Hannigan; Brett Dean; Christopher Lowrey; David Butt Philip; Francois Rousillon; Jacques Imbrailo; John Tomlinson; Kim Begley; London Philharmonic Orchestra; Neil Armfield; Rod Gilfry; Rupert Enticknap; Sarah Connolly; The Glyndebourne Chorus; Vladimir Jurowski,Francois Roussillon; Niel Armfield,1,,2017 Glyndebourne; 2017 Francois Roussillon et Associes; 2017 NHK; 2018 Royal Opera House Enterprises,AT,,NTSC,0,BD-50,English,"English, French, German, Korean",LPCM Stereo; DTS HD Master Audio,,16:9,185,2018,
2018,Opus Arte,OA 1262D,809478012627,Guiseppe Verdi,Verdi: Il Trovatore,Gregory Kunde; Lianna Haroutounian; Vitaliy Bilyy; Anita Rachvelishvili; Alexander Tsymbalyuk; Francesca Chiejina; Samuel Sakker; Royal Opera Chorus; Orchestra of the Royal Opera House,1,DVD,23.39,35.99,"Verdi’s opera of passion, blood, fire and vengeance comes to the stage in an atmospheric production by David Bosch. A quartet of world-class singers bring the principal characters of this searing opera to life. Gregory Kunde stars as the troubadour Manrico, with Lianna Haroutounian as his courageous lover Leonora. Vitaliy Bilyy is the tyrannical Count di Luna, the man who wants Leonora for himself, and Anita Rachvelishvili is Azucena, the mysterious gypsy woman unable to reveal the secret that torments her. Richard Farnes conducts the Orchestra of the Royal Opera House and Royal Opera Chorus in this exploration of love, cruelty, intense passion and revenge. ""The evening’s musical credentials are unequivocally outstanding. The soloists are very strong with two performances standing out in particular. The first comes from Vitaliy Bilyy who is making his Royal Opera debut as the Count di Lunaand who combines a deep, rich and secure baritone with a suitably commanding presence.... The second comes from Anita Rachvelishvili as Azucena who displays a rich and nuanced mezzo-soprano, and whose voice and acting mark out the weight of sorrow and resolve that she constantly carries...."" (Opera Online)",https://www.youtube.com/watch?v=39N7Nn4fsQQ&feature=youtu.be,https://b2b.naxosusa.com/Album.aspx?product=OA%201262D&medium=phy,DVD/Blu-ray,DVD/Blu-ray,,Poland,,2017 Royal Opera House Covent Garden Foundation ,78 Documentaries,7,Alexander Tsymbalyuk; Andrew O’Connor; Anita Rachvelishvili; Bridget Caldwell; David Bosch; Francesca Chiejina; Giuseppe Verdi; Gregory Kunde; Jonathan Fisher; Lianna Haroutounian; Orchestra &amp; Chorus of the Royal Opera House; Richard Farnes; Samuel Sakker; Vitaliy Bilyy,Bridget Caldwell; David Bosch,1,,2017 Royal Opera House Covent Garden Foundation ,PL,,NTSC,0,DVD-9,Italian,"English, French, German, Japanese, Korean","LPCM 2.0, DTS 5.1",,16:9,136,2018,
2018,Opus Arte,OA BD7238D,809478072386,Guiseppe Verdi,Verdi: Il Trovatore,Gregory Kunde; Lianna Haroutounian; Vitaliy Bilyy; Anita Rachvelishvili; Alexander Tsymbalyuk; Francesca Chiejina; Samuel Sakker; Royal Opera Chorus; Orchestra of the Royal Opera House,1,Blu-ray,31.19,47.99,"Verdi’s opera of passion, blood, fire and vengeance comes to the stage in an atmospheric production by David Bosch. A quartet of world-class singers bring the principal characters of this searing opera to life. Gregory Kunde stars as the troubadour Manrico, with Lianna Haroutounian as his courageous lover Leonora. Vitaliy Bilyy is the tyrannical Count di Luna, the man who wants Leonora for himself, and Anita Rachvelishvili is Azucena, the mysterious gypsy woman unable to reveal the secret that torments her. Richard Farnes conducts the Orchestra of the Royal Opera House and Royal Opera Chorus in this exploration of love, cruelty, intense passion and revenge. ""The evening’s musical credentials are unequivocally outstanding. The soloists are very strong with two performances standing out in particular. The first comes from Vitaliy Bilyy who is making his Royal Opera debut as the Count di Lunaand who combines a deep, rich and secure baritone with a suitably commanding presence.... The second comes from Anita Rachvelishvili as Azucena who displays a rich and nuanced mezzo-soprano, and whose voice and acting mark out the weight of sorrow and resolve that she constantly carries...."" (Opera Online)",https://www.youtube.com/watch?v=39N7Nn4fsQQ&feature=youtu.be,https://b2b.naxosusa.com/Album.aspx?product=OA%20BD7238D&medium=phy,DVD/Blu-ray,DVD/Blu-ray,,Austria,,2017 Royal Opera House Covent Garden Foundation ,78 Documentaries,7,Alexander Tsymbalyuk; Andrew O’Connor; Anita Rachvelishvili; Bridget Caldwell; David Bosch; Francesca Chiejina; Giuseppe Verdi; Gregory Kunde; Jonathan Fisher; Lianna Haroutounian; Orchestra &amp; Chorus of the Royal Opera House; Richard Farnes; Samuel Sakker; Vitaliy Bilyy,Bridget Caldwell; David Bosch,1,,2017 Royal Opera House Covent Garden Foundation ,AT,,NTSC,0,BD-50,Italian,"English, French, German, Japanese, Korean",LPCM Stereo; DTS HD Master Audio,,16:9,136,2018,
2018,Pan Classics,PC10385,7619990103856,Various ,Lisbon under Ashes - Redicovered Portuguese Music,A Corte Musical,1,CD,14.81,22.99,"1755 was a somber milestone in Portugal’s history. An earthquake, followed by a tsunami, destroyed the city of Lisbon, taking thousands of lives with them. Among the many victims of these events was Portugal’s musical heritage. The entire music collections kept mainly in one of the wings of the Royal Palace were lost.  Luckily, Portuguese music manuscripts from before 1755 are still preserved in other archives. This is the material used for this release. The program is representative of the different facets of the relatively scarce evidence of Portuguese music that survived the catastrophic loss of 1755: music in Portuguese, music by a Portuguese composer, music from the Portuguese colony, Spanish music in Portugal, and Portuguese popular music. The program of this recording revives these precious pearls of great importance, offering the public a rare opportunity to enjoy 16th -century “Portuguese songs” in a performance full of wit and vivacity.",,https://b2b.naxosusa.com/Release.aspx?id=PC10385,01 Classical,Classical,,Netherlands,2018 Note 1 Music,2018 Note 1 Music,,,,,,,,,,,,,,,,,,,,
2018,Passacaille,PAS1036,5425004810366,Giovanni Battista degli Antonii; Giuseppe Colombi; Tommaso Bernardo Gaffi; Antonio Giannotti; Giovanni Girolamo Kapsberger; Alessandro Scarlatti; Giovanni Battista Vitali ,Cappella Estense: Partite Modenesi - Bass violin music at the court of Francesco II d‘Este,Cappella Estense,1,CD,15.59,23.99,"Violoncello is a word that names the bass instrument of the violin family, an instrument of which the origin dates back to the beginning of the sixteenth century. However, the first document that contains this term is in a collection of sonatas by Giulio Cesare Arresti published in 1665. From a musicological point, this fact is of big importance because of its philological use to standardize the word in the future as a fix term to name the instrument. Based on this background, the ensemble decided to choose a specific repertoire taking into account the historical context of the cello’s use as a solo instrument. The main part of this instrumental journey is dedicated to the first collection of music for violoncello, the Ricercate sopra il Violoncello o clavicembalo, Opera Prima by Giovanni Battista degli Antonii, published in Bologna in 1687. Giovanni Battista degli Antonii, born in Bologna himself, was an organist and member of the Concerto Palatino as a trombonist and cornettist from 1650 to 1675. From 1684 he was member of the Accademia Filarmonica, as specified on the front cover of his Ricercate, along with the dedication of the composition to the duke Francesco Il d’Este.",,https://b2b.naxosusa.com/Release.aspx?id=PAS1036,01 Classical,Classical,,Netherlands,2018 Passacaille,2018 Passacaille,,,,,,,,,,,,,,,,,,,,
